perplexity,perplexity_std,char_std,word_std,intrinsic_dimensions,temporal_burstiness,syntactic_burstiness,wd_burstiness,semantic_burstiness,sentence_burstiness,word_burstiness,syntax_burstiness,unique_words,syntactic_depth,syntactic_repetitiveness,ai,title,topic,section,words,chars
10.4001646,2.897819645,20.14174769,3.666060556,9.385632599,2.104965351,15.25238398,0.00458724,0.196251718,0.628037383,0.040011188,0.072693507,0.561983471,6.6,0.561685405,1,Ney,Arts,Wind instruments,214,1400
5.987254143,1.08895643,31.79948271,3.337078764,7.928442224,1.345883943,26.99977748,0.00415689,0.145015597,0.538175579,0.040454886,0.075491581,0.548286604,6.769230769,0.530162823,1,Magnesium,Physical sciences,Chemical elements_2,269,1875
9.771202087,3.309723262,37.54561851,6.31325137,11.66494448,1.758318779,12.84018156,0.004158456,0.10926885,1.29340225,0.045813016,0.109371783,0.548494983,5.923076923,0.45915887,1,Madhubala,People,Actors,254,1552
8.841071129,2.936329718,66.24680286,9.06305075,10.060872,2.087111782,12.72344322,0.004175167,0.120744033,0.941493776,0.037355761,0.10582176,0.586080586,6.4,0.521637612,1,Marshall Islands,Geography,Micronesia,241,1634
9.814050674,6.167835306,42.2990529,6.599663291,10.60685766,1.96639897,8.463054187,0.004484252,0.182403331,1.943598421,0.038869115,0.08835984,0.560344828,7.333333333,0.451736405,1,Matthias Sindelar,People,European,197,1217
10.24369717,2.334582051,36.12352545,4.937627496,9.032067904,1.405855563,16.5927061,0.004583951,0.163686285,1.265008576,0.041221853,0.066972554,0.545816733,6.272727273,0.529372668,1,Promiscuity,Everyday life,Sexuality and gender,212,1530
10.48439693,2.774997192,32.35893372,4.817374865,8.787391994,2.842879343,24.74615385,0.004181162,0.128809862,1.015799016,0.040019858,0.088745049,0.482352941,7.230769231,0.530812489,1,Metropolitan area,Geography,Urban studies and planning,297,2107
9.500822067,5.017661104,31.39262515,3.961621441,10.16230674,2.195512821,28.71357498,0.003590054,0.169777979,0.804843305,0.043905577,0.082840352,0.502487562,6.555555556,0.507725177,1,Médecins Sans Frontières,Society and social sciences,Humanitarian organizations,351,2511
11.84242535,5.793853129,32.05074102,5.018714975,9.469595924,2.514707515,13.0675526,0.004217006,0.138470419,0.861111111,0.030272696,0.080984663,0.562015504,8.25,0.42127928,1,Lapita culture,History,Oceania_3,234,1582
13.42247391,7.085519776,45.55440793,5.379951445,10.30004877,1.389279674,20.19589414,0.004107708,0.134789763,1.495255667,0.045781061,0.101758948,0.562700965,5.571428571,0.514813418,1,Memoir,Arts,Non-fiction,271,1871
10.0604353,8.806892029,36.49657518,5.615911461,10.56457282,2.367052655,16.64293785,0.003876458,0.131176171,1.371237458,0.036593953,0.087991004,0.539548023,5.923076923,0.419619843,1,Lisbon,Geography,Portugal,299,1960
12.26655865,4.351318812,15.18372334,1.911254186,9.401412621,1.408450294,12.58693245,0.004671193,0.137674125,0.180187525,0.040276632,0.063660168,0.562015504,7.0,0.4902185,1,Moschidae,Biology and health sciences,Other artiodactyla,223,1479
6.871348381,3.961032238,53.3306666,8.980472643,10.06508919,2.334423122,13.63322632,0.003944611,0.190245981,2.585103785,0.038402663,0.082346403,0.550561798,6.846153846,0.41247935,1,Martin Luther King Jr.,People,United States_3,315,2001
11.82361221,9.552862079,51.74425046,7.670738992,9.490801316,1.369771045,17.82818533,0.004615594,0.131193843,1.052416052,0.044482365,0.096126008,0.583011583,5.909090909,0.494183001,1,Pilot whale,Biology and health sciences,Toothed whale,222,1496
11.73243904,5.06482206,35.99407359,4.939635614,10.11773432,2.664848485,31.22906404,0.003810291,0.166196321,1.22,0.043559351,0.101265558,0.502873563,6.4,0.478718514,1,Production (economics),Society and social sciences,Economics_2,300,2172
14.00400734,9.561136539,31.87308164,4.315347289,10.60553192,3.145895522,19.98090145,0.003698211,0.182415391,0.833830846,0.040111415,0.068493063,0.497326203,7.2,0.509965906,1,Ned Kelly,People,"Thievery, robbery and hijacking",335,2087
9.378096581,7.214678744,45.52867228,6.19253583,9.712387583,4.768567696,20.11909712,0.003237181,0.173643169,1.700554324,0.041958964,0.108937701,0.442084942,6.6,0.477290805,1,Paramahansa Yogananda,People,Modern_6,451,3025
15.82962227,15.60440926,45.24668189,6.901207624,9.978945711,1.477937267,17.51879699,0.00383522,0.145206973,2.405387205,0.043194116,0.115367215,0.573099415,6.066666667,0.456327965,1,Neanderthal,Biology and health sciences,Evolution,297,2103
8.551977158,4.838075327,34.6134367,5.138093031,9.662187586,1.655952381,9.974666667,0.004427898,2.06e-08,1.257142857,0.038517855,0.063212283,0.56,7.1,0.511104901,1,Limburg (Belgium),Geography,Belgium,210,1452
7.652058125,4.153424324,30.1156501,5.156067689,11.08919544,3.540311142,25.70976059,0.003040333,0.204948584,1.175422427,0.041997889,0.087503546,0.467771639,6.428571429,0.48290672,1,Paul McCartney,People,Rock: General,465,2880
17.69444466,14.24951826,43.51907309,6.71389521,11.0726972,3.930037712,16.83697953,0.003929898,0.179412037,1.871683968,0.036887459,0.064005704,0.504587156,6.583333333,0.431489633,1,Mars (mythology),Philosophy and religion,Roman deities,289,1792
11.23003578,2.437835124,44.47426222,6.35295207,11.55636543,1.217717718,16.07886231,0.004623402,0.088011185,2.038383838,0.041541628,0.111994776,0.617647059,5.7,0.47695166,1,Pizza,Everyday life,Food types,198,1365
9.630755424,6.389457557,33.52734466,4.029477186,9.369244183,2.025181356,13.81548047,0.004201893,0.181358606,0.787600459,0.041930482,0.104674213,0.53271028,6.384615385,0.478897765,1,Laurent Gbagbo,People,Ivory Coast,268,1849
13.52389812,7.280840852,39.06919972,5.242069242,10.06412086,1.360435283,14.44487827,0.00404899,0.14525689,1.406420351,0.042009265,0.093794493,0.559485531,6.461538462,0.456578608,1,MrBeast,People,Web entertainers and internet personalities,254,1726
11.29997444,7.004293151,36.63567947,6.613397328,10.89197073,3.248287333,23.61904762,0.003495037,0.189619074,2.014984856,0.040653768,0.091220395,0.502380952,6.823529412,0.479428954,1,North Pole,Geography,Earth,369,2435
10.01962471,2.94923318,48.0726491,5.874972861,8.849067064,2.144350441,27.51841492,0.004128007,0.17990455,1.67202175,0.04216423,0.116517838,0.490909091,6.071428571,0.475432176,1,Pollination,Biology and health sciences,Plant reproduction,289,2033
9.562787056,2.832908357,34.27841887,4.817675788,10.75133198,1.765848513,15.32194617,0.004263209,0.189342325,0.979324895,0.036724941,0.107399035,0.576086957,6.9,0.486316201,1,Lake of the Woods,Geography,North America,237,1545
15.12706852,5.334351479,24.07405242,3.930648801,10.78760352,1.533204384,12.71508232,0.004202542,0.160452716,0.657446809,0.036188741,0.088930684,0.591078067,6.7,0.470962683,1,La Monte Young,People,Avant-garde/postmodern,235,1560
8.893565178,4.079760911,28.10693865,4.280302285,10.9409026,2.228415454,14.01035197,0.004210418,0.182273614,0.701654846,0.031987056,0.077971979,0.507246377,8.333333333,0.454310378,1,Ojos del Salado,Geography,South America_5,235,1503
12.38481236,5.193777817,23.3254451,3.585270794,8.426386563,1.524174174,21.79108051,0.004650631,0.200452859,0.685555556,0.045277695,0.118452419,0.540856031,5.166666667,0.523345701,1,Laminar flow,Physical sciences,Fluid mechanics,225,1569
10.40292835,4.311786652,45.95101571,6.250983302,9.086006906,3.082616682,50.42861942,0.003354198,0.183807182,1.828623282,0.040564206,0.095842031,0.456331878,6.526315789,0.486265086,1,Methane clathrate,Physical sciences,Glaciology,406,2899
14.44322109,3.419956187,46.29801478,8.075263249,9.398015035,0.911717724,17.36494253,0.004698472,0.196034198,2.979131416,0.038812702,0.100564862,0.590517241,6.333333333,0.486041753,1,Phosphorescence,Physical sciences,Electromagnetic radiation,197,1368
8.232634544,3.849946896,58.35428195,8.769818825,11.15628667,2.623570671,18.65569823,0.003865191,0.184089318,1.738301043,0.032707681,0.130525502,0.533707865,7.272727273,0.401538396,1,PlayStation Portable,Everyday life,Video game hardware,306,1966
13.3351202,9.362023319,47.92123167,6.762277358,7.598399991,1.33216205,11.21105121,0.004451718,0.188316723,1.743879473,0.032415958,0.089038478,0.577358491,7.333333333,0.348349577,1,Proganochelys,Biology and health sciences,Prehistoric turtles,236,1675
13.62059498,9.702061455,32.62503421,5.231868593,8.547163835,1.298148793,17.41758242,0.004204067,0.170824115,1.673424828,0.050004664,0.108139317,0.538461538,5.214285714,0.483168967,1,Mouth-to-mouth resuscitation,Biology and health sciences,Treatments,229,1623
9.229310036,4.585806527,23.53189325,4.075460097,10.2519057,0.981124807,13.38610182,0.004678326,0.142715783,0.750706215,0.036036657,0.08255412,0.618357488,6.25,0.50014574,1,Postpartum depression,Biology and health sciences,Mental disorders,177,1269
9.443766594,5.424438929,30.62759518,5.236553027,9.592974803,1.329901961,14.85338346,0.004414843,0.121526263,1.256818182,0.037466735,0.095024652,0.557894737,6.363636364,0.513277838,1,Mike Krzyzewski,People,Basketball_2,240,1594
10.87242222,3.584972829,23.69924727,4.382907316,10.19835903,1.947701437,10.91908092,0.00449472,0.213989725,0.877608573,0.039040006,0.062403281,0.61038961,6.666666667,0.49018124,1,Minsk,Geography,Belarus,197,1360
9.752423286,4.954101545,41.71198868,4.707440918,10.55955605,2.730817538,16.71473176,0.004415909,0.169326882,0.955172414,0.037111926,0.071578458,0.512915129,7.6,0.500962419,1,Ministry of justice,Society and social sciences,Institutions,232,1642
9.197510719,7.938350977,58.29936815,8.686430891,9.600111072,3.114469073,14.75244618,0.003904916,0.165178965,2.738845144,0.040634535,0.095502973,0.568493151,7.25,0.496836531,1,Morris Halle,People,Linguists,254,1715
13.06481361,8.97326563,34.83680964,5.401254828,9.591447901,1.689201452,15.33626374,0.00451326,0.177081096,1.38322884,0.041914589,0.094925256,0.55,6.090909091,0.526569048,1,Nordic combined,Everyday life,Winter sports,232,1544
6.757551193,2.33371988,25.73246976,4.749736835,9.878150612,1.522178087,12.34486703,0.004248958,0.160600765,0.989473684,0.036110122,0.072183549,0.565055762,6.8,0.498115917,1,Lefkada,Geography,Greece,228,1543
13.20095158,10.11380533,40.39418275,5.723635209,11.82747656,1.225757752,13.15844315,0.004496901,0.128747657,1.502752294,0.03909388,0.081449024,0.609561753,6.9,0.467892913,1,Latrodectus,Biology and health sciences,Spiders,218,1481
11.3364706,4.476374967,47.34278026,6.639476231,10.90353845,1.394827586,11.3391494,0.004597703,0.121182063,1.153448276,0.036456919,0.096264847,0.540229885,7.3,0.511616891,1,Malcolm McDowell,People,Europe,233,1587
12.77703094,4.668750835,44.18259885,6.532493352,10.0612196,3.387689253,16.05238095,0.003662377,0.127235897,2.59104187,0.037352217,0.088820397,0.536111111,6.384615385,0.408634105,1,Knights Templar,History,Western Europe,316,2083
11.56211662,7.373941477,36.9056187,4.876246279,9.642125373,0.964070233,11.94530783,0.004786511,7.12e-08,1.080808081,0.03608637,0.074110015,0.589958159,6.444444444,0.461204182,1,Ma Huateng,People,Computing and information technology,198,1375
11.26688671,2.155946725,20.43550831,3.69459064,8.787183024,0.981328848,13.66421405,0.004644121,0.156968199,0.665853659,0.041205481,0.090597645,0.595652174,6.7,0.478013133,1,Mangrove crab,Biology and health sciences,Crabs and hermit crabs,205,1488
9.415026665,5.15427021,30.51329586,5.182387756,8.564183344,2.69140643,16.49822362,0.004233771,0.134160245,1.413533835,0.046300556,0.07872026,0.489028213,5.733333333,0.483456784,1,Minamoto no Yoshitsune,People,Other East Asian countries,266,1729
12.19294357,8.695679664,46.83013159,7.004736007,11.20320655,2.740950587,15.76140613,0.003788344,0.200310335,2.050533049,0.037318212,0.078931308,0.518324607,6.428571429,0.471105687,1,Max Schmeling,People,Boxing,335,2158
13.77793407,5.340725448,33.85631403,5.220153254,9.330893845,3.112269578,15.58710801,0.003932774,0.205706721,1.068627451,0.034524724,0.092328801,0.588850174,7.1,0.491144559,1,Mardalsfossen,Geography,Waterfalls,256,1722
11.46967793,7.126058506,24.35786435,3.631459762,10.14579105,2.614237438,13.14476496,0.004254932,0.150589039,0.635542169,0.040830339,0.06528455,0.524305556,6.5,0.520382021,1,Pith,Biology and health sciences,Plant stem,249,1632
11.94743633,10.70840568,58.94697697,7.854139036,10.11436703,2.248241725,22.65004227,0.003879917,0.142710466,1.300196367,0.040712501,0.07635998,0.538461538,6.571428571,0.497327708,1,National Rifle Association,Society and social sciences,National organizations,291,2077
9.639574051,3.425961093,55.42167897,7.562241731,9.324864572,2.470628935,17.40062112,0.004120181,0.14494248,1.889003614,0.039635335,0.086099788,0.51884058,7.307692308,0.433207838,1,"Raleigh, North Carolina",Geography,South,298,2007
9.684871674,9.441379185,38.78768329,6.841680623,9.996603257,3.312415225,19.8192733,0.003542328,5.28e-08,2.040701635,0.039465962,0.084785577,0.471563981,6.5625,0.485618439,1,Maracanã Stadium,Everyday life,Stadiums,367,2354
13.80947304,6.956291589,37.50537152,5.114393883,9.513151469,2.310378086,22.59390159,0.003415663,0.160234347,1.498579545,0.051048717,0.092043903,0.484234234,5.954545455,0.487302841,1,Myrmecia (ant),Biology and health sciences,Hymenoptera,384,2696
12.09545326,5.471459172,26.59615333,4.782889614,10.95898483,0.714425355,12.27709839,0.004395866,0.183141862,1.192589401,0.040249542,0.083890762,0.595330739,6.363636364,0.508473088,1,Mahi-mahi,Biology and health sciences,Acanthomorpha,211,1401
11.05788898,3.688407358,30.55696966,3.624334762,10.10871602,1.180952381,12.11962834,0.004553487,0.146214381,0.542857143,0.036930641,0.0840047,0.581300813,6.333333333,0.469616778,1,Raphael (singer),People,Spanish,210,1409
9.005862236,3.936671959,49.93681959,7.148946637,9.778788266,1.3552436,27.38570649,0.004223616,0.167342894,2.294619666,0.03867461,0.089662213,0.585106383,7.363636364,0.461700407,1,Mercury poisoning,Biology and health sciences,Types,245,1799
8.634160042,7.388977141,22.02190468,3.313546716,10.85722804,3.137061009,15.54661654,0.003819233,0.146216586,0.474426808,0.03730613,0.098341702,0.513157895,6.928571429,0.455408971,1,New England Patriots,Everyday life,American football,324,2128
13.15581131,15.35493646,62.06281664,9.644450845,10.98510564,2.518548977,16.64970646,0.004130713,0.205557182,2.305397727,0.037943924,0.105988426,0.558219178,7.818181818,0.486963841,1,Muntadhar al-Zaidi,People,"Broadcast journalists, presenters and commentators",256,1665
15.74029446,7.562133494,37.96695932,5.8685603,10.01453098,1.228437917,11.97146402,0.004974411,0.164231613,1.609345794,0.039593366,0.074333911,0.495967742,6.6,0.453713671,1,Non-inertial reference frame,Physical sciences,Classical mechanics,214,1384
10.00532055,7.431631407,50.75805518,8.15551327,11.50147516,1.849548948,10.84651712,0.004404304,0.183483501,1.773441734,0.037094129,0.127636907,0.570247934,6.666666667,0.421478534,1,Mount Everest,Geography,Asia_6,205,1367
11.49696636,5.297612809,46.89605527,6.887670143,9.081974224,2.634561803,11.04453782,0.004687145,0.209355131,2.117857143,0.037435631,0.084215139,0.505882353,7.7,0.475012347,1,Nontrinitarianism,Philosophy and religion,Branches,224,1487
8.770838737,2.718389641,23.60593146,3.515679166,9.047830613,1.446523419,21.90085639,0.004503343,0.174847715,0.566972477,0.039420285,0.093173525,0.561264822,7.0,0.5373344,1,MEMS,Technology,Machinery and tools: General,218,1678
12.37019348,4.610578151,36.79000044,5.789703028,9.742385277,1.481271219,13.85825028,0.004320481,0.170348008,1.631536605,0.041069601,0.084998708,0.57751938,7.181818182,0.497593776,1,Mousebird,Biology and health sciences,Basics,226,1502
8.83991909,6.060820809,44.35713647,5.072316538,10.47409648,1.231560284,13.8716707,0.004457729,0.19634601,1.157777778,0.036334001,0.092819555,0.580508475,5.777777778,0.449074123,1,Lockheed C-130 Hercules,Technology,Specific aircraft,200,1360
16.68415642,2.672696025,35.21874501,6.419501538,10.81704781,0.658262089,15.81901615,0.004868242,0.142723366,2.091878173,0.040851604,0.069894834,0.603524229,5.9,0.49049995,1,Post office,Society and social sciences,Services and institutions,197,1391
9.38928318,4.709679124,39.15558709,3.867815921,10.17173236,1.17965587,20.97606128,0.004547617,0.142835833,0.719230769,0.03945474,0.091348584,0.56846473,7.6,0.518077475,1,Polymer,Physical sciences,Chemistry: General,208,1571
8.317095757,4.176291562,52.84156891,7.91796785,11.04047001,1.554216867,15.62565172,0.004387931,0.182397366,2.873484848,0.040390861,0.091206572,0.580291971,8.363636364,0.418377299,1,Myalgic encephalomyelitis/chronic fatigue syndrome,Biology and health sciences,Specific diseases,240,1727
16.00070572,7.215528894,57.71552304,8.513894526,12.11447293,5.285890653,34.74651568,0.002639083,0.144783512,2.00931677,0.038343127,0.110463327,0.464939024,6.826086957,0.439188397,1,North Korea,Geography,East Asia,560,3801
10.32611942,7.108029755,53.01166557,8.425096351,9.424589581,1.939408489,11.00496032,0.004269916,0.182137157,1.830350752,0.037599917,0.135930055,0.545138889,7.909090909,0.463428939,1,Omar Bradley,People,United States_2,254,1607
8.784395218,3.479567451,36.00445789,6.124228346,8.962162774,1.909056733,8.967960024,0.004577782,0.129722158,1.615098352,0.034643635,0.085246641,0.547325103,6.222222222,0.43381767,1,Nicklas Lidström,People,Defense,209,1286
9.8058815,4.97609272,24.75964459,4.369210455,9.3495278,1.4033113,10.49565757,0.004402894,0.137799913,0.904739336,0.038782597,0.082386733,0.588709677,6.5,0.494293356,1,Nicolas Sarkozy,People,France_4,211,1439
11.61537743,6.754025865,36.59631048,6.20745877,10.07676732,2.452261893,16.3492981,0.003877116,0.160647006,1.662263662,0.041126587,0.102091824,0.540462428,5.923076923,0.437745466,1,Neil Simon,People,America_2,297,1876
7.965709209,2.26388491,32.34879355,4.605418172,9.381277444,2.312648054,8.884057971,0.004631523,0.18159016,0.968979131,0.037253457,0.075985657,0.539130435,7.0,0.527952123,1,Monte Melkonian,People,Central Asia,197,1252
10.79872417,5.617432888,38.50611755,5.772717128,9.520655639,2.585735294,32.43903191,0.003075855,0.134410158,1.646610644,0.044260554,0.093112931,0.478957916,5.952380952,0.472865726,1,Lawn mower,Technology,Farm and garden machinery,425,2793
11.03275108,7.343950752,78.18200755,12.03698006,11.31750624,2.838511638,19.90147783,0.003494032,0.171714803,1.827380952,0.034002956,0.081631057,0.517241379,7.384615385,0.492344269,1,Lil' Kim,People,Hip-hop and rap,336,2207
10.57811069,7.610841777,60.49830867,9.071897251,11.18627891,4.499102687,27.97637363,0.003085724,0.120563855,3.866410994,0.042677375,0.109139511,0.488461538,6.333333333,0.458341987,1,Lahore,Geography,Pakistan_2,447,2950
13.88335133,9.107744334,52.47872454,7.351842407,10.06559583,1.167003275,14.18073593,0.004617199,0.173067386,0.886026201,0.036335633,0.105912351,0.541666667,6.6,0.468227792,1,Naomi Klein,People,Writers and journalists,229,1585
11.56083393,4.335169607,35.57790019,5.293738626,10.30414462,2.352702703,13.62232928,0.004202192,0.174763824,1.230769231,0.039698077,0.108675389,0.498533724,7.461538462,0.47914054,1,Pope John XXIII,People,Popes,296,1805
13.40147591,6.413463105,23.3181126,4.741769185,10.27579985,1.339050036,11.6996257,0.004771278,0.167148369,0.913071066,0.032764658,0.076900722,0.602620087,6.875,0.497614524,1,Margaret Cho,People,United States_3,197,1252
11.82746601,3.476495137,25.30138336,4.103656906,10.91195429,1.020639835,11.41915228,0.004479467,0.196675219,0.825490196,0.039190329,0.084310193,0.604081633,6.3,0.491055341,1,Manu Chao,People,Spanish,204,1401
10.33268929,2.974394277,57.23130457,8.47584804,10.02796893,1.172492495,8.510989011,0.004275008,0.210671042,1.506080114,0.042331937,0.09355705,0.600732601,6.083333333,0.458379867,1,Lee Harvey Oswald,People,Assassination,233,1583
12.60773277,4.853641244,31.34965742,5.544348106,10.26020504,2.834285821,20.31918977,0.004147424,0.143007933,1.478890525,0.043419327,0.07778118,0.507462687,5.642857143,0.510137968,1,Nargis,People,Asia_2,291,1831
10.17269707,3.372310127,26.63756746,2.244994432,9.887887186,2.129343629,12.22687466,0.004408186,0.183365395,0.225,0.038706537,0.081650994,0.555555556,7.3,0.534190747,1,Paris Charter,Society and social sciences,Political charters,224,1574
9.709329605,4.286712307,37.56651508,6.957709553,11.80906331,1.253890457,16.64285714,0.004089763,0.175903385,2.296113307,0.039748702,0.095639972,0.564784053,6.25,0.450710735,1,Miami,Geography,South,253,1687
11.88968945,10.80809573,34.95026228,4.552166761,8.649605697,2.686052409,17.05621735,0.004170237,0.102023203,0.888095238,0.036709136,0.094763148,0.504702194,6.75,0.519719611,1,Phan Đình Phùng,People,Southeast Asia_2,280,1898
13.55662346,5.736228511,41.53178167,6.905613658,10.25437993,1.539840961,9.792016807,0.004467724,0.075212043,2.414556962,0.042498894,0.095877294,0.573529412,6.583333333,0.485213927,1,Ramsay MacDonald,People,Prime Ministers_2,237,1558
13.92419147,10.22677867,30.42454425,3.743865506,8.313983514,0.927225939,17.49891775,0.004640948,0.157290023,0.767073722,0.044592485,0.102688767,0.588744589,7.0,0.514706438,1,Lithostratigraphy,Physical sciences,Stratigraphy,201,1600
16.86206245,9.272010409,27.85416793,4.382254243,11.47179964,3.243582787,19.42396313,0.003325937,0.148097353,1.516609393,0.04102064,0.084912975,0.529953917,7.176470588,0.518145885,1,Pontius Pilate,People,New Testament figures,388,2570
8.623610497,4.282342836,42.5883002,6.055952131,12.40347348,2.420051903,19.61007689,0.003819024,0.212071126,1.717327655,0.040049661,0.085604733,0.526912181,6.692307692,0.462126297,1,Mick Jagger,People,Rock: General,289,1885
9.274013519,4.157250602,22.9189938,4.499903882,9.375773403,2.212398891,18.392302,0.003703273,0.178138341,1.036853296,0.043462219,0.082403037,0.518134715,5.764705882,0.502053857,1,Moscow,Geography,Cities,332,2237
10.61090755,6.195934072,54.88945319,7.846153846,10.25123175,2.390662252,16.47508758,0.003748743,0.165337836,2.650025471,0.037574278,0.098327924,0.528610354,6.461538462,0.428301708,1,Mark Twain,People,US and Canada,302,1997
11.98834705,5.635730705,54.04195474,6.989364139,9.735006628,3.169772657,32.1719764,0.003335002,0.198280628,2.202839757,0.039186961,0.10272165,0.460176991,6.882352941,0.451577042,1,Michel Foucault,People,Modern_3,377,2728
12.63158321,9.433637943,36.66599326,5.782049703,12.12535109,1.367185578,10.98029557,0.004681865,0.089527252,1.512004467,0.03826462,0.09777806,0.594827586,6.444444444,0.436731361,1,Lygia Fagundes Telles,People,Latin America,201,1395
12.53455067,5.228159364,45.20695344,7.142671173,10.34684023,1.847784027,21.45032051,0.00405751,0.181492989,2.611144761,0.043370876,0.080866079,0.572916667,6.153846154,0.471096198,1,Paddy field,Technology,Buildings and infrastructure,254,1742
12.37327576,13.06396738,38.477929,5.712499721,10.41730715,2.330731338,12.02309666,0.00413574,0.146519005,1.575369458,0.040972725,0.069114264,0.5,5.285714286,0.466732752,1,Mark Antony,People,Ancient_8,290,1882
19.68891525,6.556218126,46.43156254,7.408778577,9.988805075,1.41173445,12.07759563,0.00557536,0.157183132,2.601421801,0.043160686,0.105045906,0.481927711,5.4,0.452467706,1,Normal number,Mathematics,Basics,212,1287
7.663658619,2.818259637,40.56757813,8.047697317,9.867475791,1.447695853,12.37246853,0.004799042,0.157252153,2.60218254,0.032988353,0.100767935,0.544061303,6.888888889,0.474167926,1,Mike Trout,People,United States_2,224,1362
10.27931023,8.450589012,48.59914138,7.156107639,10.07557574,1.727776192,7.230857143,0.004319298,0.167365702,2.039331367,0.034846941,0.080037035,0.592,7.0,0.3471838,1,Olof Palme,People,Scandinavia_4,226,1414
8.656065941,2.925798662,41.36448759,6.609652033,9.340088727,1.950040128,11.42314946,0.004300629,0.189900701,1.963483146,0.039948018,0.082834324,0.511551155,7.25,0.489421811,1,Neelam Sanjiva Reddy,People,India_2,267,1679
8.413598061,3.755537231,38.1260755,6.005914245,10.89924572,1.661370327,15.2593985,0.004174923,0.190276633,1.711398091,0.042530341,0.102402578,0.569078947,6.461538462,0.483333731,1,Putorana Nature Reserve,Geography,Asia_7,274,1815
9.354834557,3.879108601,41.14068006,6.582805886,11.45697837,3.753772814,19.75021097,0.003514645,0.163396917,1.574607556,0.044057424,0.080610426,0.521518987,6.176470588,0.479985491,1,Mali,Geography,West Africa,341,2209
11.16108513,4.579469015,48.88275305,6.799462257,10.29961691,2.69023328,20.61837693,0.003682202,0.156502898,1.763032469,0.043556025,0.085520766,0.495305164,6.055555556,0.508666851,1,Maria Cunitz,People,Poland,373,2570
11.41022491,8.221338625,37.00435534,5.540235995,8.207447789,4.493704676,12.81561462,0.003989114,0.142627987,1.269309638,0.037829683,0.063106748,0.518272425,6.090909091,0.443510738,1,Ostrogoths,History,Europe_4,266,1748
11.85943031,5.920984249,29.1112943,4.410852673,9.375785361,1.862453185,27.88333333,0.004178057,0.175843184,0.881265076,0.040648685,0.076093083,0.471641791,7.307692308,0.51412428,1,Racket (sports equipment),Everyday life,Sports equipment,287,1961
11.75369453,6.628596811,38.24382099,5.448623679,9.333942963,1.69046924,21.82836538,0.003913526,0.179764425,1.672535211,0.048222118,0.085290897,0.5375,5.375,0.514177609,1,Money laundering,Society and social sciences,Crimes against property,284,2064
9.490937233,5.552453066,39.32677911,6.499914529,9.917428307,3.518420546,21.68915344,0.003426799,0.148908998,1.722101449,0.03609308,0.071247788,0.490740741,7.266666667,0.449868852,1,Kurdistan Region,Geography,Iraq,368,2467
8.036289215,5.552152771,38.07768011,5.315072906,10.56099537,1.004737485,22.54204577,0.004165191,0.143594377,1.448717949,0.041846021,0.095076856,0.591397849,6.0,0.498559444,1,Radiology,Biology and health sciences,Fields of medicine,234,1779
8.046525955,2.891462688,51.95430685,8.176439731,10.67833368,1.855459985,12.85543199,0.003996367,0.134768254,4.082967033,0.036984547,0.098700614,0.526946108,6.25,0.352707792,1,Nicole Kidman,People,Oceania_2,284,1832
10.56844521,7.962050842,38.17503547,6.666666667,11.27558473,1.62254902,10.52421308,0.004219598,0.157164791,1.960784314,0.037991433,0.100241898,0.601694915,5.555555556,0.448867541,1,Mount Whitney,Geography,United States_3,204,1343
11.39587402,6.030546112,67.1303955,8.852118391,9.92904832,2.442514475,18.68133718,0.004721549,9.06e-08,3.159677419,0.033755586,0.106088009,0.461279461,6.5,0.292915476,1,Period 6 element,Physical sciences,Periods,248,1672
13.96236134,5.551400035,22.34725934,3.494281042,9.788338918,1.88322236,13.34543359,0.004072761,0.169306477,0.515189873,0.037436731,0.084927143,0.602996255,6.5,0.500658254,1,Portrait miniature,Arts,Concepts and forms,237,1621
10.8229208,4.602270883,44.93848524,7.230769231,10.30095709,3.756538826,15.55341967,0.003870799,0.127150144,2.164625184,0.038531459,0.088360628,0.498583569,6.538461538,0.505877612,1,"Otto III, Holy Roman Emperor",People,Holy Roman Empire,314,1936
13.041399,5.242259483,36.23313185,5.743202504,13.54101523,3.074310184,20.06593407,0.003573185,0.190975875,1.724673203,0.045402281,0.116515024,0.535714286,6.625,0.524849688,1,Orlando Furioso,Arts,Poetic works of early printed book era,307,2112
8.797632217,4.452067915,33.84532719,7.093728755,8.209536378,1.984005029,11.93214286,0.004751073,0.1290084,2.198489752,0.036387652,0.107672057,0.5625,6.0,0.446581893,1,Philippine eagle,Biology and health sciences,Accipitrimorphae,206,1354
8.700644493,4.559916147,37.64339929,6.518419741,9.490365143,3.550556826,20.50558767,0.004083898,0.189331313,1.996164909,0.041666426,0.103829201,0.5,7.071428571,0.500588926,1,Ouyang Xiu,People,Asia_2,298,1938
10.0698061,3.409070307,28.33050095,3.774508389,8.859821001,1.963905488,24.67380952,0.004376466,0.182911113,0.607688257,0.034933776,0.092927016,0.575,7.333333333,0.519527022,1,Oil tanker,Technology,Naval transport,211,1467
12.26230145,3.46883868,21.78266226,3.832427429,10.19355487,1.377653123,16.88704089,0.004725129,0.184750587,0.605670103,0.034397312,0.067198518,0.576576577,7.625,0.511275447,1,Military engineering,Technology,Disciplines,194,1469
